TimeGenerated,OperationName,Category,ResultType,ResultDescription,CorrelationId,Identity,Level,Location,AppDisplayName,AppId,ClientAppUsed,ConditionalAccessPolicies,ConditionalAccessStatus,DeviceDetail,IPAddress,LocationDetails,ResourceDisplayName,UserPrincipalName,UserType,UserDisplayName,,,,,
2024/01/31T07:55:00,Sign-in activity,SignInLogs,0,,a5b08472-33a5-47c7-9101-2781698571a7,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Chrome 120.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T07:45:00,Sign-in activity,SignInLogs,0,,3f0909f4-59ed-4caa-85d8-0575a12d1fcc,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Chrome 120.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T07:42:00,Sign-in activity,SignInLogs,0,,0c5c62c7-6a35-49f7-9492-cb2427636486,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Chrome 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T07:41:00,Sign-in activity,SignInLogs,0,,0c5c62c7-6a35-49f7-9492-cb2427636486,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Chrome 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T06:41:00,Sign-in activity,SignInLogs,0,,706bca62-4a5b-47c7-b501-22134e9953d1,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Firefox 121.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T06:38:00,Sign-in activity,SignInLogs,0,,1418d4e2-9cb2-42d1-853e-c0fbf415e57d,Angel Brown,4,GB,My Apps,2793995e-0a7d-40d7-bd35-6968ba142197,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Firefox 121.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Active Directory,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T06:38:00,Sign-in activity,SignInLogs,0,,a8857a05-253f-4568-abc5-f4e62723de78,Angel Brown,4,GB,Microsoft App Access Panel,0000000c-0000-0000-c000-000000000000,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Firefox 121.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Active Directory,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T06:37:00,Sign-in activity,SignInLogs,0,,174348f0-a945-40ac-8b09-f804afea9bbe,Angel Brown,4,GB,OfficeHome,4765445b-32c6-49b0-83e6-1d93765276ca,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Firefox 121.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",OfficeHome,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T06:36:00,Sign-in activity,SignInLogs,0,,706bca62-4a5b-47c7-b501-22134e9953d1,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Firefox 121.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T05:05:00,Sign-in activity,SignInLogs,50140,This error occurred due to 'Keep me signed in' interrupt when the user was signing-in.,4135f907-ecb8-491d-b0c6-20b6a9f8a394,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T05:05:00,Sign-in activity,SignInLogs,0,,cffc9b57-7273-46ec-9ae6-f641f7aeed3c,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Microsoft Graph,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T05:05:00,Sign-in activity,SignInLogs,0,,05a3865c-edc8-4352-8b79-1926279e661f,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Office365 Shell WCSS-Server,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T05:05:00,Sign-in activity,SignInLogs,0,,4135f907-ecb8-491d-b0c6-20b6a9f8a394,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T05:04:00,Sign-in activity,SignInLogs,50140,This error occurred due to 'Keep me signed in' interrupt when the user was signing-in.,4135f907-ecb8-491d-b0c6-20b6a9f8a394,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T04:27:00,Sign-in activity,SignInLogs,0,,e0f5442a-aca3-41c6-b30c-8f123dc1f33f,Angel Brown,4,GB,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Service Management API,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T01:05:00,Sign-in activity,SignInLogs,0,,0213d245-6bde-4e50-a30b-0851caf7f4c9,Angel Brown,4,GB,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Active Directory,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:39:00,Sign-in activity,SignInLogs,0,,8cb77aac-d334-41d0-b103-7b97a9364a41,Angel Brown,4,GB,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Active Directory,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:39:00,Sign-in activity,SignInLogs,0,,378de5e8-1294-4756-94f0-98e347ed50a2,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Office365 Shell WCSS-Server,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:38:00,Sign-in activity,SignInLogs,0,,6bd40cb4-e85d-4eb4-84eb-a327465d6f90,Angel Brown,4,GB,OfficeHome,4765445b-32c6-49b0-83e6-1d93765276ca,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",OfficeHome,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:38:00,Sign-in activity,SignInLogs,0,,7b8d2e56-12e6-4d4f-a18d-ad9f323c024b,Angel Brown,4,GB,Microsoft Office 365 Portal,00000006-0000-0ff1-ce00-000000000000,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Windows Azure Active Directory,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:38:00,Sign-in activity,SignInLogs,50140,This error occurred due to 'Keep me signed in' interrupt when the user was signing-in.,6bd40cb4-e85d-4eb4-84eb-a327465d6f90,Angel Brown,4,GB,OfficeHome,4765445b-32c6-49b0-83e6-1d93765276ca,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",OfficeHome,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:38:00,Sign-in activity,SignInLogs,0,,63227d8a-a61b-48c3-a310-b478d8aafc1f,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Office365 Shell WCSS-Server,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:38:00,Sign-in activity,SignInLogs,0,,34a772f2-43c6-48c6-b4a8-58eda1cfd412,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Microsoft Graph,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:37:00,Sign-in activity,SignInLogs,0,,8ed93662-e99b-4bb1-a4a5-fc9b655a1565,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Microsoft Graph,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:10:00,Sign-in activity,SignInLogs,0,,5289b125-9221-432a-a8cd-3e8dfcd2da77,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Microsoft Graph,angel.brown@contoso.com,Member,Angel Brown,,,,,
2024/01/31T12:09:00,Sign-in activity,SignInLogs,0,,cc06756b-960b-4881-9ee0-080f22170804,Angel Brown,4,GB,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",notApplied,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.1.10,"{""city"":""Reading"",""countryOrRegion"":""GB"",""geoCoordinates"":{""latitude"":""51.461216"",""longitude"":""-0.926469""},""state"":""Reading""}",Microsoft Graph,angel.brown@contoso.com,Member,Angel Brown,,,,,
